row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19026443,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,56,11200,CPT/HCPCS,REMOVAL OF SKIN TAGS <W/15,170,Skin lesion - Excision,59,627,"$3,304.96 ",$59.01 ,$62.66 ,"$3,155.76 ",$56.35 ,$59.91 ,$149.20 ,$2.66 ,$0.00 
19028195,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,742,84484,CPT/HCPCS,ASSAY OF TROPONIN QUANT,233,Laboratory - Chemistry and hematology,996,"8,237","$7,735.26 ",$10.42 ,$0.00 ,"$7,555.12 ",$10.18 ,$0.00 ,$180.14 ,$0.24 ,$0.00 
19029827,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,27,J2543,CPT/HCPCS,INJ PIP SOD/TZ SOD 1 G/0.125 G,240,"Medications (injections, infusions, other forms)",44,256,$340.89 ,$12.62 ,$0.00 ,$340.89 ,$12.62 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19031963,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,71,83550,CPT/HCPCS,IRON BINDING TEST,233,Laboratory - Chemistry and hematology,143,768,$850.52 ,$11.97 ,$10.09 ,$850.52 ,$11.97 ,$10.09 ,$0.00 ,$0.00 ,$0.00 
19034171,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,"1,879",250,REV,Pharmacy,50008,Pharmacy and IV services,"4,987","20,990","$202,393.59 ",$107.71 ,$0.00 ,"$201,249.59 ",$107.10 ,$0.00 ,"$1,144.00 ",$0.60 ,$0.00 
19036451,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,50,90882,CPT/HCPCS,ENVIRONMENTAL MANIPULATION,218,"Psychological and psychiatric evaluation, therapy",235,590,"$11,245.70 ",$224.91 ,$52.13 ,"$11,245.70 ",$224.91 ,$52.13 ,$0.00 ,$0.00 ,$0.00 
19038563,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,637,REV,Drugs/Self Admin,50008,Pharmacy and IV services,16,125,$582.57 ,$52.96 ,$0.00 ,$582.57 ,$52.96 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19040795,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,19,95816,CPT/HCPCS,EEG AWAKE AND DROWSY,199,EEG (electroencephalogram),23,180,"$2,611.61 ",$137.45 ,$79.16 ,"$2,611.61 ",$137.45 ,$79.16 ,$0.00 ,$0.00 ,$0.00 
19042427,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,20,480,REV,Cardiology,50017,Cardiology services,25,230,$560.43 ,$28.02 ,$0.00 ,$547.63 ,$27.38 ,$0.00 ,$12.80 ,$0.64 ,$0.00 
19045547,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,32,351,REV,CT Scan/Head,50012,CT scans,36,335,$610.49 ,$19.07 ,$0.00 ,$581.69 ,$18.17 ,$0.00 ,$28.80 ,$0.90 ,$0.00 
19049555,2019,3,Anoka,MEDICARE,2,19 - 44 years,F,108,97110,CPT/HCPCS,THERAPEUTIC EXERCISES,213,Physical/occupational/speech therapy - Exercises,"1,127","1,295","$66,830.37 ",$618.79 ,$199.37 ,"$52,180.51 ",$483.15 ,$151.11 ,"$14,649.86 ",$135.64 ,$44.90 
19053947,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,119,76942,CPT/HCPCS,ECHO GUIDE FOR BIOPSY,197,Ultrasound - Diagnostic (other),194,"1,398","$4,333.15 ",$36.41 ,$31.72 ,"$3,569.63 ",$29.99 ,$25.54 ,$763.52 ,$6.41 ,$6.44 
19055267,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,12,A4357,CPT/HCPCS,BEDSID DRN BAG DAY/NGT W/WO TUBE EA,243,DME and supplies,125,144,"$2,504.58 ",$208.71 ,$192.51 ,"$1,923.16 ",$160.26 ,$153.38 ,$581.42 ,$48.45 ,$42.48 
19058315,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,27,82948,CPT/HCPCS,REAGENT STRIP/BLOOD GLUCOSE,233,Laboratory - Chemistry and hematology,151,308,"$3,541.82 ",$131.17 ,$0.00 ,"$2,826.93 ",$104.70 ,$0.00 ,$714.89 ,$26.47 ,$0.00 
19059707,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,43,G0157,CPT/HCPCS,SRVC PT ASSIST HH/HOSPICE EA 15 MIN,236,"Non-hospital-based care (home health, hospice)",223,501,"$3,899.20 ",$90.67 ,$0.00 ,"$3,899.20 ",$90.67 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19062347,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,33,67904,CPT/HCPCS,REPAIR EYELID DEFECT,19,Eye procedures - Therapeutic (other),92,396,"$61,423.28 ","$1,861.31 ","$2,141.60 ","$53,126.65 ","$1,609.89 ","$1,711.10 ","$8,296.63 ",$251.41 ,$230.00 
19063547,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,16,90853,CPT/HCPCS,GROUP PSYCHOTHERAPY,218,"Psychological and psychiatric evaluation, therapy",285,192,"$8,680.77 ",$542.54 ,$173.92 ,"$7,074.62 ",$442.16 ,$111.73 ,"$1,606.15 ",$100.38 ,$22.95 
19065323,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,34,L3670,CPT/HCPCS,SHOULDER ORTHOS ACROMIO/CLAV PREFAB,243,DME and supplies,36,407,"$2,554.49 ",$75.13 ,$101.09 ,"$1,971.36 ",$57.98 ,$80.54 ,$583.13 ,$17.15 ,$20.55 
19068299,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,13,85303,CPT/HCPCS,CLOT INHIBIT PROT C ACTIVITY,233,Laboratory - Chemistry and hematology,14,156,$140.37 ,$10.79 ,$15.52 ,$140.37 ,$10.79 ,$15.52 ,$0.00 ,$0.00 ,$0.00 
19069595,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,31,E0114,CPT/HCPCS,CRTCHES UNDARM OTH THAN WOOD PAIR,243,DME and supplies,31,372,"$1,570.06 ",$50.64 ,$52.80 ,"$1,281.24 ",$41.33 ,$42.07 ,$288.82 ,$9.31 ,$10.73 
19994270,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,171,31231,CPT/HCPCS,NASAL ENDOSCOPY DX,31,"Nose, mouth, pharynx procedures - Diagnostic",254,"1,995","$29,000.18 ",$169.59 ,$142.31 ,"$28,650.98 ",$167.54 ,$142.31 ,$349.20 ,$2.04 ,$0.00 
19996046,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,82495,CPT/HCPCS,ASSAY OF CHROMIUM,233,Laboratory - Chemistry and hematology,11,132,$177.90 ,$16.17 ,$21.85 ,$177.90 ,$16.17 ,$21.85 ,$0.00 ,$0.00 ,$0.00 
19996982,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,"1,063",93971,CPT/HCPCS,EXTREMITY STUDY,197,Ultrasound - Diagnostic (other),"2,132","12,229","$113,407.74 ",$106.68 ,$102.69 ,"$111,897.43 ",$105.26 ,$101.02 ,"$1,510.31 ",$1.42 ,$0.00 
19998374,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,178,J1050,CPT/HCPCS,INJ MEDROXYPROGESTERNE ACETATE 1 MG,240,"Medications (injections, infusions, other forms)",431,"1,960","$26,936.02 ",$151.32 ,$96.58 ,"$26,878.62 ",$151.00 ,$96.58 ,$57.40 ,$0.32 ,$0.00 
19999670,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,123,942,REV,Educ/Training,50026,Other Services,142,"1,313","$1,460.50 ",$11.87 ,$0.00 ,"$1,460.50 ",$11.87 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20001998,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,45,80186,CPT/HCPCS,ASSAY OF PHENYTOIN FREE,235,Laboratory - Other,73,533,$506.54 ,$11.25 ,$0.00 ,$506.54 ,$11.25 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20003246,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,18,96377,CPT/HCPCS,APPLICATON ON-BODY INJECTOR,240,"Medications (injections, infusions, other forms)",55,181,$521.90 ,$28.99 ,$0.00 ,$521.90 ,$28.99 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20004758,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,63,K0738,CPT/HCPCS,PORT GASEOUS O2 SYS RNTL;HOM COMPRS,243,DME and supplies,417,714,"$13,034.84 ",$206.90 ,$110.32 ,"$13,034.84 ",$206.90 ,$110.32 ,$0.00 ,$0.00 ,$0.00 
20006774,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,110,82962,CPT/HCPCS,GLUCOSE BLOOD TEST,233,Laboratory - Chemistry and hematology,244,"1,256",$396.71 ,$3.60 ,$0.00 ,$396.71 ,$3.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20009846,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,208,80051,CPT/HCPCS,ELECTROLYTE PANEL,233,Laboratory - Chemistry and hematology,389,"2,376",$214.72 ,$1.03 ,$0.00 ,$214.72 ,$1.03 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20011790,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,203,V2784,CPT/HCPCS,LENS POLYCARBATE/EQUL ANY INDX-LENS,241,Visual aids and other optical supplies,220,"2,363","$2,994.96 ",$14.75 ,$9.74 ,"$2,994.96 ",$14.75 ,$9.74 ,$0.00 ,$0.00 ,$0.00 
20013926,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,21,J1642,CPT/HCPCS,INJECTION HEPARIN SODIUM 10 UNITS,240,"Medications (injections, infusions, other forms)",68,231,$4.12 ,$0.19 ,$0.00 ,$4.12 ,$0.19 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20017118,2019,53,Hennepin,MEDICARE,2,19 - 44 years,F,11,444,REV,Speech Therp/Eval,50020,"Physical, occupational, and speech therapy",14,124,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20019038,2019,53,Hennepin,MEDICARE,2,19 - 44 years,F,31,94729,CPT/HCPCS,CO/MEMBANE DIFFUSE CAPACITY,38,Lung and bronchus procedures - Diagnostic (other),53,372,"$1,413.05 ",$45.58 ,$55.40 ,"$1,153.23 ",$37.20 ,$44.14 ,$259.82 ,$8.38 ,$11.26 
20021318,2019,53,Hennepin,MEDICARE,2,19 - 44 years,M,47,72100,CPT/HCPCS,X-RAY EXAM L-S SPINE 2/3 VWS,226,Radiology - Diagnostic (other),81,564,"$3,828.11 ",$81.44 ,$30.92 ,"$2,795.63 ",$59.48 ,$23.87 ,"$1,032.48 ",$21.96 ,$7.04 
20023790,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,40,637,REV,Drugs/Self Admin,50008,Pharmacy and IV services,87,476,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20026142,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,"5,535",80048,CPT/HCPCS,METABOLIC PANEL TOTAL CA,233,Laboratory - Chemistry and hematology,"12,385","64,880","$468,405.54 ",$84.62 ,$9.21 ,"$387,420.20 ",$69.99 ,$9.21 ,"$80,985.34 ",$14.63 ,$0.00 
20027198,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,13,93297,CPT/HCPCS,REM INTERROG DEV EVAL ICPMS,203,Electrographic cardiac monitoring,47,139,"$1,044.38 ",$80.33 ,$42.86 ,$796.86 ,$61.29 ,$22.56 ,$247.52 ,$19.04 ,$15.84 
20028470,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,28,G8916,CPT/HCPCS,PT PREOP ORD IV ABP SSI ABX INIT TM,999,HCPCS Level II codes not classified,46,315,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20031278,2019,53,Hennepin,MEDICARE,3,45 - 64 years,M,11,49424,CPT/HCPCS,ASSESS CYST CONTRAST INJECT,97,GI procedures - Diagnostic,65,132,"$1,263.86 ",$114.89 ,$76.18 ,"$1,006.24 ",$91.47 ,$60.92 ,$257.62 ,$23.42 ,$15.26 
19071059,2019,3,Anoka,MEDICARE,5,75 years and older,F,24,11310,CPT/HCPCS,SHAVE SKIN LESION 0.5 CM/<,170,Skin lesion - Excision,26,285,"$2,597.80 ",$108.24 ,$114.59 ,"$2,238.11 ",$93.25 ,$91.70 ,$359.69 ,$14.98 ,$15.50 
19073387,2019,3,Anoka,MEDICARE,5,75 years and older,F,11,86580,CPT/HCPCS,TB INTRADERMAL TEST,235,Laboratory - Other,12,132,$63.40 ,$5.76 ,$8.11 ,$58.50 ,$5.31 ,$6.41 ,$4.90 ,$0.44 ,$0.00 
19074443,2019,3,Anoka,MEDICARE,5,75 years and older,F,264,A9500,CPT/HCPCS,TC-99M SESTAMIBI DX PER STUDY DOSE,243,DME and supplies,270,"3,137","$2,175.25 ",$8.23 ,$0.00 ,"$1,876.90 ",$7.10 ,$0.00 ,$298.35 ,$1.13 ,$0.00 
19076387,2019,3,Anoka,MEDICARE,5,75 years and older,M,374,17311,CPT/HCPCS,MOHS 1 STAGE H/N/HF/G,170,Skin lesion - Excision,539,"4,475","$315,274.98 ",$842.98 ,$666.50 ,"$283,248.45 ",$757.34 ,$644.20 ,"$32,026.53 ",$85.63 ,$40.00 
19078715,2019,3,Anoka,MEDICARE,5,75 years and older,M,11,92604,CPT/HCPCS,REPROGRAM COCHLEAR IMPLT 7/>,220,Ophthalmologic/otologic diagnosis and treatment,15,126,"$1,366.90 ",$124.26 ,$100.74 ,"$1,252.22 ",$113.83 ,$100.74 ,$114.68 ,$10.42 ,$10.24 
19080083,2019,3,Anoka,MEDICARE,5,75 years and older,M,124,J3420,CPT/HCPCS,INJ VIT B-12 CYNOCOBLMN TO 1000 MCG,240,"Medications (injections, infusions, other forms)",842,"1,454","$1,651.73 ",$13.32 ,$9.24 ,"$1,267.51 ",$10.22 ,$7.27 ,$384.22 ,$3.09 ,$1.82 
19082531,2019,5,Becker,COMMERCIAL,2,19 - 44 years,F,53,84439,CPT/HCPCS,ASSAY OF FREE THYROXINE,233,Laboratory - Chemistry and hematology,71,604,"$1,773.71 ",$33.46 ,$14.88 ,"$1,232.37 ",$23.25 ,$11.58 ,$541.34 ,$10.21 ,$0.00 
19085387,2019,5,Becker,COMMERCIAL,3,45 - 64 years,F,263,84443,CPT/HCPCS,ASSAY THYROID STIM HORMONE,233,Laboratory - Chemistry and hematology,349,"3,097","$11,479.58 ",$43.64 ,$27.94 ,"$5,241.79 ",$19.93 ,$0.00 ,"$6,237.79 ",$23.71 ,$23.34 
19089227,2019,5,Becker,COMMERCIAL,5,75 years and older,F,14,90662,CPT/HCPCS,IIV NO PRSV INCREASED AG IM,228,Prophylactic vaccinations and inoculations,14,168,$241.05 ,$17.21 ,$23.36 ,$241.05 ,$17.21 ,$23.36 ,$0.00 ,$0.00 ,$0.00 
19092227,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,36,99243,CPT/HCPCS,OFFICE CONSULTATION,303,Consultations,38,412,"$3,906.41 ",$108.51 ,$77.08 ,"$3,906.41 ",$108.51 ,$77.08 ,$0.00 ,$0.00 ,$0.00 
19094459,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,S0077,CPT/HCPCS,INJ CLINDAMYCIN PHOSPHATE 300 MG,240,"Medications (injections, infusions, other forms)",13,124,$118.35 ,$10.75 ,$2.38 ,$118.35 ,$10.75 ,$2.38 ,$0.00 ,$0.00 ,$0.00 
19097435,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,99253,CPT/HCPCS,INPATIENT CONSULTATION,303,Consultations,12,131,"$1,020.92 ",$92.81 ,$87.04 ,"$1,020.92 ",$92.81 ,$87.04 ,$0.00 ,$0.00 ,$0.00 
19101923,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,11,81001,CPT/HCPCS,URINALYSIS AUTO W/SCOPE,206,"Microscopic examination (e.g., lab, toxicology)",17,120,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19105811,2019,5,Becker,MEDICARE,3,45 - 64 years,F,12,J2370,CPT/HCPCS,INJECTION PHENYLEPHRINE HCL TO 1 ML,240,"Medications (injections, infusions, other forms)",16,140,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19109339,2019,5,Becker,MEDICARE,4,65 - 74 years,F,33,87651,CPT/HCPCS,STREP A DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",34,389,"$1,272.50 ",$38.56 ,$38.21 ,$918.16 ,$27.82 ,$0.00 ,$354.34 ,$10.73 ,$0.00 
19111259,2019,5,Becker,MEDICARE,4,65 - 74 years,M,45,43239,CPT/HCPCS,EGD BIOPSY SINGLE/MULTIPLE,70,"GI (upper) endoscopy, biopsy",104,540,"$16,075.25 ",$357.22 ,$199.49 ,"$13,693.20 ",$304.29 ,$186.65 ,"$2,382.05 ",$52.93 ,$27.83 
19114235,2019,5,Becker,MEDICARE,5,75 years and older,F,48,70551,CPT/HCPCS,MRI BRAIN STEM W/O DYE,198,MRI (magnetic resonance imaging),84,541,"$7,310.50 ",$152.30 ,$73.52 ,"$5,249.33 ",$109.36 ,$61.13 ,"$2,061.17 ",$42.94 ,$14.91 
19116155,2019,5,Becker,MEDICARE,5,75 years and older,M,98,260,REV,IV Therapy,50008,Pharmacy and IV services,134,"1,083","$4,314.20 ",$44.02 ,$0.00 ,"$4,314.20 ",$44.02 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19120211,2019,7,Beltrami,COMMERCIAL,2,19 - 44 years,F,69,710,REV,Recovery Room,50006,Operating room services,83,784,"$61,470.98 ",$890.88 ,$642.54 ,"$59,137.98 ",$857.07 ,$585.14 ,"$2,333.00 ",$33.81 ,$0.00 
19124531,2019,7,Beltrami,COMMERCIAL,3,45 - 64 years,M,16,73610,CPT/HCPCS,X-RAY EXAM OF ANKLE,226,Radiology - Diagnostic (other),38,191,"$7,064.22 ",$441.51 ,$421.72 ,"$3,896.25 ",$243.51 ,$0.00 ,"$3,167.97 ",$197.99 ,$110.36 
19128755,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,11,54161,CPT/HCPCS,CIRCUM 28 DAYS OR OLDER,115,Circumcision,15,129,"$16,924.32 ","$1,538.57 ","$1,625.61 ","$16,924.32 ","$1,538.57 ","$1,625.61 ",$0.00 ,$0.00 ,$0.00 
19834697,2019,45,Fillmore,MEDICARE,4,65 - 74 years,F,16,99451,CPT/HCPCS,NTRPROF PH1/NTRNET/EHR 5/>,245,Telehealth,17,192,$578.48 ,$36.15 ,$36.40 ,$439.97 ,$27.49 ,$29.11 ,$138.51 ,$8.65 ,$7.29 
19837985,2019,45,Fillmore,MEDICARE,5,75 years and older,F,18,4177F,CPT/HCPCS,TALK PT/CRGVR RE AREDS PREV,998,CPT codes not classified (F codes),21,216,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19840625,2019,45,Fillmore,MEDICARE,5,75 years and older,M,22,74230,CPT/HCPCS,X-RAY XM SWLNG FUNCJ C+,185,X-ray - Upper GI,32,244,"$1,991.17 ",$90.50 ,$53.08 ,"$1,592.24 ",$72.37 ,$42.45 ,$398.93 ,$18.13 ,$10.72 
19843817,2019,47,Freeborn,COMMERCIAL,2,19 - 44 years,F,63,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,115,715,"$73,784.42 ","$1,171.18 ","$1,184.40 ","$43,010.07 ",$682.69 ,$490.34 ,"$30,774.35 ",$488.48 ,$332.64 
19848233,2019,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,19,306,REV,Bact-Micro Tests,50009,Laboratory and pathology services,29,178,$844.23 ,$44.43 ,$0.00 ,$844.23 ,$44.43 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19850825,2019,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,182,300,REV,Laboratory (Lab),50009,Laboratory and pathology services,209,"1,917","$1,741.90 ",$9.57 ,$0.00 ,"$1,735.50 ",$9.53 ,$0.00 ,$6.40 ,$0.03 ,$0.00 
19853513,2019,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,160,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,357,"1,580","$68,892.01 ",$430.57 ,$420.09 ,"$68,760.23 ",$429.75 ,$420.09 ,$131.78 ,$0.82 ,$0.00 
19856969,2019,47,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,17,99252,CPT/HCPCS,INPATIENT CONSULTATION,303,Consultations,27,167,"$1,510.22 ",$88.83 ,$56.47 ,"$1,510.22 ",$88.83 ,$56.47 ,$0.00 ,$0.00 ,$0.00 
19862297,2019,47,Freeborn,MEDICARE,3,45 - 64 years,F,78,97110,CPT/HCPCS,THERAPEUTIC EXERCISES,213,Physical/occupational/speech therapy - Exercises,572,914,"$35,359.15 ",$453.32 ,$134.69 ,"$27,904.35 ",$357.74 ,$86.71 ,"$7,454.80 ",$95.57 ,$27.38 
19865777,2019,47,Freeborn,MEDICARE,4,65 - 74 years,F,15,87880,CPT/HCPCS,STREP A ASSAY W/OPTIC,206,"Microscopic examination (e.g., lab, toxicology)",15,180,$66.97 ,$4.46 ,$0.00 ,$66.97 ,$4.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19868873,2019,47,Freeborn,MEDICARE,4,65 - 74 years,M,38,J0330,CPT/HCPCS,INJ SUCCINYLCHOLINE CHLORID UP 20MG,240,"Medications (injections, infusions, other forms)",81,451,$0.06 ,$0.00 ,$0.00 ,$0.06 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19871753,2019,47,Freeborn,MEDICARE,5,75 years and older,M,138,255,REV,Drugs/Incident RAD,50008,Pharmacy and IV services,179,"1,526","$4,467.21 ",$32.37 ,$0.00 ,"$4,467.21 ",$32.37 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19874393,2019,49,Goodhue,COMMERCIAL,1,18 years and under,F,13,85027,CPT/HCPCS,COMPLETE CBC AUTOMATED,233,Laboratory - Chemistry and hematology,14,156,$494.17 ,$38.01 ,$43.19 ,$442.56 ,$34.04 ,$20.74 ,$51.61 ,$3.97 ,$0.00 
19878209,2019,49,Goodhue,COMMERCIAL,2,19 - 44 years,M,24,99211,CPT/HCPCS,OFFICE O/P EST MINIMAL PROB,300,Office/outpatient services - Office visits,35,277,"$1,733.40 ",$72.22 ,$28.90 ,$429.28 ,$17.88 ,$0.19 ,"$1,304.12 ",$54.33 ,$19.57 
19881809,2019,49,Goodhue,COMMERCIAL,3,45 - 64 years,M,25,A0427,CPT/HCPCS,AMB SRVC ALS EMERG TRANSPORT LEVL 1,239,"Transportation - Patient, provider, equipment",26,292,"$48,374.08 ","$1,934.96 ","$1,650.00 ","$46,033.29 ","$1,841.33 ","$1,650.00 ","$2,340.79 ",$93.63 ,$0.00 
19886441,2019,49,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,55,T1015,CPT/HCPCS,CLINIC VST/ENCOUNTER ALL-INCLUSIVE,300,Office/outpatient services - Office visits,56,636,"$2,390.03 ",$43.45 ,$42.68 ,"$2,390.03 ",$43.45 ,$42.68 ,$0.00 ,$0.00 ,$0.00 
19888505,2019,49,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,15,V2107,CPT/HCPCS,1 VISN +/-4.25-+/-7.00 0.12-2.00D,241,Visual aids and other optical supplies,17,162,$391.27 ,$26.08 ,$20.96 ,$391.27 ,$26.08 ,$20.96 ,$0.00 ,$0.00 ,$0.00 
19891385,2019,49,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,14,96366,CPT/HCPCS,THER/PROPH/DIAG IV INF ADDON,231,Therapeutic procedures - Other,58,160,"$3,097.79 ",$221.27 ,$44.54 ,"$3,097.79 ",$221.27 ,$44.54 ,$0.00 ,$0.00 ,$0.00 
19894289,2019,49,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,32,T2007,CPT/HCPCS,TRNSPRT WAIT TIME NON-ER VEH 1/2 HR,239,"Transportation - Patient, provider, equipment",170,374,"$3,102.40 ",$96.95 ,$60.00 ,"$3,102.40 ",$96.95 ,$60.00 ,$0.00 ,$0.00 ,$0.00 
19899689,2019,49,Goodhue,MEDICARE,3,45 - 64 years,F,38,A9585,CPT/HCPCS,INJECTION GADOBUTROL 0.1 ML,243,DME and supplies,99,451,$801.35 ,$21.08 ,$0.00 ,$695.29 ,$18.29 ,$0.00 ,$106.06 ,$2.79 ,$0.00 
19903265,2019,49,Goodhue,MEDICARE,4,65 - 74 years,F,11,77300,CPT/HCPCS,RADIATION THERAPY DOSE PLAN,211,Radiology - Therapeutic,25,132,"$36,300.41 ","$3,300.03 ",$263.97 ,"$29,143.29 ","$2,649.39 ",$218.61 ,"$7,157.12 ",$650.64 ,$6.59 
18966131,2019,1,Aitkin,COMMERCIAL,3,45 - 64 years,F,19,80076,CPT/HCPCS,HEPATIC FUNCTION PANEL,235,Laboratory - Other,44,222,"$3,777.56 ",$198.81 ,$99.20 ,"$3,436.94 ",$180.89 ,$75.50 ,$340.62 ,$17.92 ,$0.00 
18970571,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,24,301,REV,Chemistry Tests,50009,Laboratory and pathology services,25,183,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
18973067,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,34,71046,CPT/HCPCS,X-RAY EXAM CHEST 2 VIEWS,183,X-ray - Chest (routine),114,385,"$3,894.83 ",$114.55 ,$85.48 ,"$3,807.74 ",$111.99 ,$64.52 ,$87.09 ,$2.56 ,$0.00 
18980003,2019,1,Aitkin,MEDICARE,3,45 - 64 years,F,17,460,REV,Pulmonary Func,50016,Respiratory and pulmonary services,22,183,$1.79 ,$0.10 ,$0.00 ,$1.79 ,$0.10 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
